Date,Close,Close_ahead30,Close_ahead30_missing98.5,Close_shifted_forwardfill,Close_shifted_globalmean,Close_shifted_meanlast260,Close_shifted_linearfit260,Close_shifted_cubicfit260,missing-1or1,time_lag
2017-03-31,65.86000061035156,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,1,0
2017-04-03,65.55000305175781,69.41000366210938,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,1
2017-04-04,65.7300033569336,67.4800033569336,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,2
2017-04-05,65.55999755859375,67.70999908447266,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,3
2017-04-06,65.7300033569336,67.69000244140625,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,4
2017-04-07,65.68000030517578,68.44999694824219,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,5
2017-04-10,65.52999877929688,68.68000030517578,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,6
2017-04-11,65.4800033569336,68.7699966430664,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,7
2017-04-12,65.2300033569336,69.62000274658203,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,8
2017-04-13,64.94999694824219,69.95999908447266,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,9
2017-04-17,65.4800033569336,70.41000366210938,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,10
2017-04-18,65.38999938964844,69.83999633789062,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,11
2017-04-19,65.04000091552734,70.0999984741211,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,12
2017-04-20,65.5,71.76000213623047,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,13
2017-04-21,66.4000015258789,72.27999877929688,,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,68.43000030517578,-1,14
