Date,Close,Close_ahead30,Close_ahead30_missing30,Close_ahead30_missing30_imputed
03/01/2017,62.58000183,64.52999878,64.52999878,64.52999878
04/01/2017,62.29999924,64.51999664,64.51999664,64.51999664
05/01/2017,62.29999924,64.62000275,,64.5099945
06/01/2017,62.84000015,64.48999786,64.48999786,64.48999786
09/01/2017,62.63999939,64.36000061,64.36000061,64.36000061
10/01/2017,62.61999893,64.62000275,,64.37099914
11/01/2017,63.18999863,64.62000275,64.62000275,64.62000275
12/01/2017,62.61000061,64.23000336,64.23000336,64.23000336
13/01/2017,62.70000076,63.97999954,,64.3388606
17/01/2017,62.52999878,64.94000244,64.94000244,64.94000244
18/01/2017,62.5,64.01000214,64.01000214,64.01000214
19/01/2017,62.29999924,64.25,,64.35489542
20/01/2017,62.74000168,64.26999664,64.26999664,64.26999664
23/01/2017,62.95999908,64.40000153,64.40000153,64.40000153
24/01/2017,63.52000046,64.98999786,,64.31283014
25/01/2017,63.68000031,64.73000336,64.73000336,64.73000336
26/01/2017,64.26999664,64.93000031,64.93000031,64.93000031
27/01/2017,65.77999878,64.70999908,,64.51247777
30/01/2017,65.12999725,64.41000366,64.41000366,64.41000366
31/01/2017,64.65000153,64.75,64.75,64.75
01/02/2017,63.58000183,64.63999939,,64.55365071
02/02/2017,63.16999817,64.87000275,64.87000275,64.87000275
03/02/2017,63.68000031,64.93000031,64.93000031,64.93000031
06/02/2017,63.63999939,64.20999908,,64.6879537
07/02/2017,63.43000031,65.02999878,65.02999878,65.02999878
08/02/2017,63.34000015,64.87000275,64.87000275,64.87000275
09/02/2017,64.05999756,64.98000336,,64.80123435
10/02/2017,64,65.09999847,65.09999847,65.09999847
13/02/2017,64.72000122,65.29000092,65.29000092,65.29000092
14/02/2017,64.56999969,65.47000122,,64.95420646
15/02/2017,64.52999878,65.70999908,65.70999908,65.70999908
16/02/2017,64.51999664,65.86000061,65.86000061,65.86000061
17/02/2017,64.62000275,65.55000305,,65.22856589
21/02/2017,64.48999786,65.73000336,65.73000336,65.73000336
22/02/2017,64.36000061,65.55999756,65.55999756,65.55999756
23/02/2017,64.62000275,65.73000336,,65.46501684
24/02/2017,64.62000275,65.68000031,65.68000031,65.68000031
27/02/2017,64.23000336,65.52999878,65.52999878,65.52999878
28/02/2017,63.97999954,65.48000336,,65.64723565
01/03/2017,64.94000244,65.23000336,65.23000336,65.23000336
02/03/2017,64.01000214,64.94999695,64.94999695,64.94999695
03/03/2017,64.25,65.48000336,,65.66176068
06/03/2017,64.26999664,65.38999939,65.38999939,65.38999939
07/03/2017,64.40000153,65.04000092,65.04000092,65.04000092
08/03/2017,64.98999786,65.5,,65.63778587
09/03/2017,64.73000336,66.40000153,66.40000153,66.40000153
10/03/2017,64.93000031,67.52999878,67.52999878,67.52999878
13/03/2017,64.70999908,67.91999817,,66.05491062
14/03/2017,64.41000366,67.83000183,67.83000183,67.83000183
15/03/2017,64.75,68.26999664,68.26999664,68.26999664
16/03/2017,64.63999939,68.45999908,,66.65788461
17/03/2017,64.87000275,69.41000366,69.41000366,69.41000366
20/03/2017,64.93000031,69.30000305,69.30000305,69.30000305
21/03/2017,64.20999908,69.08000183,,67.53528791
22/03/2017,65.02999878,68.80999756,68.80999756,68.80999756
23/03/2017,64.87000275,69,69,69
24/03/2017,64.98000336,68.94000244,,68.20757909
27/03/2017,65.09999847,69.04000092,69.04000092,69.04000092
28/03/2017,65.29000092,69.30999756,69.30999756,69.30999756
29/03/2017,65.47000122,68.45999908,,68.85745484
30/03/2017,65.70999908,68.37999725,68.37999725,68.37999725
31/03/2017,65.86000061,68.43000031,68.43000031,68.43000031
03/04/2017,65.55000305,69.41000366,,69.26504296
04/04/2017,65.73000336,67.48000336,67.48000336,67.48000336
05/04/2017,65.55999756,67.70999908,67.70999908,67.70999908
06/04/2017,65.73000336,67.69000244,,69.34567318
